# x_m, elev_m
4.015992948237059181e+02,2.772252675038707366e+03
4.020000925231307747e+02,2.772141702353134860e+03
4.024008902225556312e+02,2.772030729667562355e+03
4.028016879219804878e+02,2.771919756981989849e+03
4.032024856214053443e+02,2.771808784296417798e+03
4.036032833208302009e+02,2.771697811610845292e+03
4.040040810202550574e+02,2.771586838925272787e+03
4.044048787196799140e+02,2.771475866239700281e+03
4.048056764191047705e+02,2.771368510955974671e+03
4.052064741185296270e+02,2.771273527502799425e+03
4.056072718179544836e+02,2.771178544049623724e+03
4.060080695173793401e+02,2.771083560596448478e+03
4.064088672168041967e+02,2.770988577143272778e+03
4.068096649162290532e+02,2.770893593690097532e+03
4.072104626156539098e+02,2.770798610236921832e+03
4.076112603150787663e+02,2.770703626783746586e+03
4.080120580145036229e+02,2.770608643330571340e+03
4.084128557139284794e+02,2.770513659877395639e+03
4.088136534133533360e+02,2.770418676424220394e+03
4.092144511127781925e+02,2.770323692971044693e+03
4.096152488122030491e+02,2.770228709517869447e+03
4.100160465116279056e+02,2.770139212979388958e+03
4.104168442110527621e+02,2.770050270355383418e+03
4.108176419104776187e+02,2.769961327731377878e+03
4.112184396099024752e+02,2.769872385107372338e+03
4.116192373093273318e+02,2.769783442483366798e+03
4.120200350087521883e+02,2.769694499859361258e+03
4.124208327081770449e+02,2.769605557235355718e+03
4.128216304076019014e+02,2.769516614611350178e+03
4.132224281070267580e+02,2.769427671987344638e+03
4.136232258064516145e+02,2.769338729363339553e+03
4.140240235058764711e+02,2.769249786739334013e+03
4.144248212053013276e+02,2.769160844115328473e+03
4.148256189047261842e+02,2.769072363915468031e+03
4.152264166041510407e+02,2.768984885042345923e+03
4.156272143035758972e+02,2.768897406169223359e+03
4.160280120030007538e+02,2.768809927296101250e+03
4.164288097024256103e+02,2.768722448422978687e+03
4.168296074018504669e+02,2.768634969549856578e+03
4.172304051012753234e+02,2.768547490676734014e+03
4.176312028007001800e+02,2.768460011803611906e+03
4.180320005001250365e+02,2.768372532930489342e+03
4.184327981995498931e+02,2.768285054057367233e+03
4.188335958989747496e+02,2.768197575184244670e+03
4.192343935983996062e+02,2.768110096311122561e+03
4.196351912978244627e+02,2.768022617437999997e+03
4.200359889972493193e+02,2.767912042563134946e+03
4.204367866966741758e+02,2.767797574998134223e+03
4.208375843960990323e+02,2.767683107433133500e+03
4.212383820955238889e+02,2.767568639868132777e+03
4.216391797949487454e+02,2.767454172303132509e+03
4.220399774943736020e+02,2.767339704738131786e+03
4.224407751937984585e+02,2.767225237173131063e+03
4.228415728932233151e+02,2.767110769608130340e+03
4.232423705926481716e+02,2.766996302043129617e+03
4.236431682920730282e+02,2.766881834478128894e+03
4.240439659914978847e+02,2.766767366913128171e+03
4.244447636909227413e+02,2.766652899348127448e+03
4.248455613903475978e+02,2.766542266617141195e+03
4.252463590897724544e+02,2.766436311351739732e+03
4.256471567891973109e+02,2.766330356086338270e+03
4.260479544886221674e+02,2.766224400820936808e+03
4.264487521880470240e+02,2.766118445555535345e+03
4.268495498874718805e+02,2.766012490290133883e+03
4.272503475868967371e+02,2.765906535024732420e+03
4.276511452863215936e+02,2.765800579759330958e+03
4.280519429857464502e+02,2.765694624493929496e+03
4.284527406851713067e+02,2.765588669228527579e+03
4.288535383845961633e+02,2.765482713963126116e+03
4.292543360840210198e+02,2.765376758697724654e+03
4.296551337834458764e+02,2.765270803432323191e+03
4.300559314828707329e+02,2.765169364554071763e+03
4.304567291822955895e+02,2.765068438461347796e+03
4.308575268817204460e+02,2.764967512368624284e+03
4.312583245811453025e+02,2.764866586275900318e+03
4.316591222805701591e+02,2.764765660183176351e+03
4.320599199799950156e+02,2.764664734090452839e+03
4.324607176794198722e+02,2.764563807997728873e+03
4.328615153788447287e+02,2.764462881905004906e+03
4.332623130782695853e+02,2.764361955812281394e+03
4.336631107776944418e+02,2.764261029719557428e+03
4.340639084771192984e+02,2.764160103626833461e+03
4.344647061765441549e+02,2.764059177534109949e+03
4.348655038759690115e+02,2.763967135172280905e+03
4.352663015753938680e+02,2.763883535170796677e+03
4.356670992748187246e+02,2.763799935169311993e+03
4.360678969742435811e+02,2.763716335167827310e+03
4.364686946736684376e+02,2.763632735166342627e+03
4.368694923730932942e+02,2.763549135164858399e+03
4.372702900725181507e+02,2.763465535163373715e+03
4.376710877719430073e+02,2.763381935161889032e+03
4.380718854713678638e+02,2.763298335160404349e+03
4.384726831707927204e+02,2.763214735158920121e+03
4.388734808702175769e+02,2.763131135157435438e+03
4.392742785696424335e+02,2.763047535155950754e+03
4.396750762690672900e+02,2.762963599380433152e+03
4.400758739684921466e+02,2.762875370949501303e+03
4.404766716679170031e+02,2.762787142518568999e+03
4.408774693673418597e+02,2.762698914087637149e+03
4.412782670667667162e+02,2.762610685656705300e+03
4.416790647661915727e+02,2.762522457225772996e+03
4.420798624656164293e+02,2.762434228794841147e+03
4.424806601650412858e+02,2.762346000363909297e+03
4.428814578644661424e+02,2.762257771932976993e+03
4.432822555638909989e+02,2.762169543502045144e+03
4.436830532633158555e+02,2.762081315071112840e+03
4.440838509627407120e+02,2.761993086640180991e+03
4.444846486621655686e+02,2.761904858209249142e+03
4.448854463615903683e+02,2.761820618992991967e+03
4.452862440610152248e+02,2.761738985291111931e+03
4.456870417604400814e+02,2.761657351589231894e+03
4.460878394598649379e+02,2.761575717887351857e+03
4.464886371592897945e+02,2.761494084185471820e+03
4.468894348587146510e+02,2.761412450483591783e+03
4.472902325581395075e+02,2.761330816781711746e+03
4.476910302575643641e+02,2.761249183079831710e+03
4.480918279569892206e+02,2.761167549377951673e+03
4.484926256564140772e+02,2.761085915676071636e+03
4.488934233558389337e+02,2.761004281974191599e+03
4.492942210552637903e+02,2.760922648272311562e+03
4.496950187546886468e+02,2.760841014570431525e+03
4.500958164541135034e+02,2.760788274890395314e+03
4.504966141535383599e+02,2.760735898833976989e+03
4.508974118529632165e+02,2.760683522777558210e+03
4.512982095523880730e+02,2.760631146721139430e+03
4.516990072518129296e+02,2.760578770664721105e+03
4.520998049512377861e+02,2.760526394608302326e+03
4.525006026506626426e+02,2.760474018551883546e+03
4.529014003500874992e+02,2.760421642495465221e+03
4.533021980495123557e+02,2.760369266439046442e+03
4.537029957489372123e+02,2.760316890382628117e+03
4.541037934483620688e+02,2.760264514326209337e+03
4.545045911477869254e+02,2.760212138269790557e+03
4.549053888472117819e+02,2.760166865742130540e+03
4.553061865466366385e+02,2.760126793986539269e+03
4.557069842460614950e+02,2.760086722230947544e+03
4.561077819454863516e+02,2.760046650475356273e+03
4.565085796449112081e+02,2.760006578719765002e+03
4.569093773443360647e+02,2.759966506964173732e+03
4.573101750437609212e+02,2.759926435208582461e+03
4.577109727431857777e+02,2.759886363452990736e+03
4.581117704426106343e+02,2.759846291697399465e+03
4.585125681420354908e+02,2.759806219941808195e+03
4.589133658414603474e+02,2.759766148186216924e+03
4.593141635408852039e+02,2.759726076430625199e+03
4.597149612403100605e+02,2.759687678068585683e+03
4.601157589397349170e+02,2.759664389883285367e+03
4.605165566391597736e+02,2.759641101697985050e+03
4.609173543385846301e+02,2.759617813512685188e+03
4.613181520380094867e+02,2.759594525327384872e+03
4.617189497374343432e+02,2.759571237142084556e+03
4.621197474368591998e+02,2.759547948956784239e+03
4.625205451362840563e+02,2.759524660771484378e+03
4.629213428357089128e+02,2.759501372586184061e+03
4.633221405351337694e+02,2.759478084400883745e+03
4.637229382345586259e+02,2.759454796215583883e+03
4.641237359339834825e+02,2.759431508030283567e+03
4.645245336334083390e+02,2.759408219844983250e+03
4.649253313328331956e+02,2.759385886018975270e+03
4.653261290322580521e+02,2.759364072800098711e+03
4.657269267316829087e+02,2.759342259581222606e+03
4.661277244311077652e+02,2.759320446362346502e+03
4.665285221305326218e+02,2.759298633143470397e+03
4.669293198299574783e+02,2.759276819924594292e+03
4.673301175293823349e+02,2.759255006705718188e+03
4.677309152288071914e+02,2.759233193486842083e+03
4.681317129282320479e+02,2.759211380267965524e+03
4.685325106276569045e+02,2.759189567049089419e+03
4.689333083270817610e+02,2.759167753830213314e+03
4.693341060265066176e+02,2.759145940611337210e+03
4.697349037259314741e+02,2.759125893087354598e+03
4.701357014253563307e+02,2.759110638367224055e+03
4.705364991247811872e+02,2.759095383647093968e+03
4.709372968242060438e+02,2.759080128926963425e+03
4.713380945236309003e+02,2.759064874206832883e+03
4.717388922230557569e+02,2.759049619486702795e+03
4.721396899224806134e+02,2.759034364766572253e+03
4.725404876219054700e+02,2.759019110046442165e+03
4.729412853213303265e+02,2.759003855326311623e+03
4.733420830207551830e+02,2.758988600606181080e+03
4.737428807201800396e+02,2.758973345886050993e+03
4.741436784196048961e+02,2.758958091165920450e+03
4.745444761190297527e+02,2.758942836445790363e+03
4.749452738184546092e+02,2.758935443103094258e+03
4.753460715178794658e+02,2.758929845369862051e+03
4.757468692173043223e+02,2.758924247636629843e+03
4.761476669167291789e+02,2.758918649903397636e+03
4.765484646161540354e+02,2.758913052170165429e+03
4.769492623155788920e+02,2.758907454436933222e+03
4.773500600150037485e+02,2.758901856703701014e+03
4.777508577144286050e+02,2.758896258970468807e+03
4.781516554138534616e+02,2.758890661237236600e+03
4.785524531132783181e+02,2.758885063504004393e+03
4.789532508127031747e+02,2.758879465770772185e+03
4.793540485121280312e+02,2.758873868037539978e+03
4.797548462115528878e+02,2.758863001626793903e+03
4.801556439109777443e+02,2.758840353119056545e+03
4.805564416104026009e+02,2.758817704611319186e+03
4.809572393098274574e+02,2.758795056103581828e+03
4.813580370092523140e+02,2.758772407595844470e+03
4.817588347086771705e+02,2.758749759088107112e+03
4.821596324081020271e+02,2.758727110580369754e+03
4.825604301075268836e+02,2.758704462072632396e+03
4.829612278069517401e+02,2.758681813564895037e+03
4.833620255063765967e+02,2.758659165057157225e+03
4.837628232058014532e+02,2.758636516549419866e+03
4.841636209052263098e+02,2.758613868041682508e+03
4.845644186046511663e+02,2.758591219533945150e+03
4.849652163040760229e+02,2.758546151224808000e+03
4.853660140035008794e+02,2.758499806993215770e+03
4.857668117029257360e+02,2.758453462761623541e+03
4.861676094023505925e+02,2.758407118530031312e+03
4.865684071017754491e+02,2.758360774298439082e+03
4.869692048012003056e+02,2.758314430066846853e+03
4.873700025006251622e+02,2.758268085835255079e+03
4.877708002000500187e+02,2.758221741603662849e+03
4.881715978994748752e+02,2.758175397372070620e+03
4.885723955988997318e+02,2.758129053140478391e+03
4.889731932983245883e+02,2.758082708908886161e+03
4.893739909977494449e+02,2.758036364677293932e+03
4.897747886971743014e+02,2.757980132772831894e+03
4.901755863965991580e+02,2.757910853264779689e+03
4.905763840960240145e+02,2.757841573756727485e+03
4.909771817954488711e+02,2.757772294248675280e+03
4.913779794948737276e+02,2.757703014740623075e+03
4.917787771942985842e+02,2.757633735232570871e+03
4.921795748937234407e+02,2.757564455724518666e+03
4.925803725931482973e+02,2.757495176216466461e+03
4.929811702925731538e+02,2.757425896708414257e+03
4.933819679919980103e+02,2.757356617200362052e+03
4.937827656914228669e+02,2.757287337692309848e+03
4.941835633908477234e+02,2.757218058184257643e+03
4.945843610902725800e+02,2.757148778676205438e+03
4.949851587896974365e+02,2.757123991873833347e+03
4.953859564891222931e+02,2.757115749632865572e+03
4.957867541885471496e+02,2.757107507391897798e+03
4.961875518879720062e+02,2.757099265150929568e+03
4.965883495873968627e+02,2.757091022909961794e+03
4.969891472868217193e+02,2.757082780668994019e+03
4.973899449862465758e+02,2.757074538428026244e+03
4.977907426856714324e+02,2.757066296187058470e+03
4.981915403850962889e+02,2.757058053946090695e+03
4.985923380845211454e+02,2.757049811705122920e+03
4.989931357839460020e+02,2.757041569464155145e+03
4.993939334833708585e+02,2.757033327223187371e+03
4.997947311827957151e+02,2.757025084982219596e+03
5.001955288822205716e+02,2.757023726429179987e+03
5.005963265816454282e+02,2.757033454528680522e+03
5.009971242810702847e+02,2.757043182628181512e+03
5.013979219804951413e+02,2.757052910727682047e+03
5.017987196799199978e+02,2.757062638827182582e+03
5.021995173793448544e+02,2.757072366926683117e+03
5.026003150787697109e+02,2.757082095026183651e+03
5.030011127781945675e+02,2.757091823125684186e+03
5.034019104776194240e+02,2.757101551225185176e+03
5.038027081770442805e+02,2.757111279324685711e+03
5.042035058764691371e+02,2.757121007424186246e+03
5.046043035758939936e+02,2.757130296222638208e+03
5.050051012753188502e+02,2.757134214088712724e+03
5.054058989747437067e+02,2.757138131954787241e+03
5.058066966741685633e+02,2.757142049820861757e+03
5.062074943735934198e+02,2.757145967686936274e+03
5.066082920730182764e+02,2.757149885553010790e+03
5.070090897724431329e+02,2.757153803419085307e+03
5.074098874718679895e+02,2.757157721285159823e+03
5.078106851712928460e+02,2.757161639151234340e+03
5.082114828707177026e+02,2.757165557017308856e+03
5.086122805701425591e+02,2.757169474883383373e+03
5.090130782695674156e+02,2.757173392749457889e+03
5.094138759689922722e+02,2.757177310615532406e+03
5.098146736684171287e+02,2.757182502462533193e+03
5.102154713678419853e+02,2.757190483300832966e+03
5.106162690672668418e+02,2.757198464139133193e+03
5.110170667666916984e+02,2.757206444977432966e+03
5.114178644661165549e+02,2.757214425815733193e+03
5.118186621655414115e+02,2.757222406654032966e+03
5.122194598649662112e+02,2.757230387492333193e+03
5.126202575643910677e+02,2.757238368330632966e+03
5.130210552638159243e+02,2.757246349168933193e+03
5.134218529632407808e+02,2.757254330007232966e+03
5.138226506626656374e+02,2.757262310845533193e+03
5.142234483620904939e+02,2.757270291683832966e+03
5.146242460615153504e+02,2.757278272522133193e+03
5.150250437609402070e+02,2.757272242640734476e+03
5.154258414603650635e+02,2.757262342327039278e+03
5.158266391597899201e+02,2.757252442013344080e+03
5.162274368592147766e+02,2.757242541699648882e+03
5.166282345586396332e+02,2.757232641385953684e+03
5.170290322580644897e+02,2.757222741072258486e+03
5.174298299574893463e+02,2.757212840758563289e+03
5.178306276569142028e+02,2.757202940444868091e+03
5.182314253563390594e+02,2.757193040131173348e+03
5.186322230557639159e+02,2.757183139817478150e+03
5.190330207551887725e+02,2.757173239503782952e+03
5.194338184546136290e+02,2.757163339190087754e+03
5.198346161540384855e+02,2.757163714169153536e+03
5.202354138534633421e+02,2.757169318611614472e+03
5.206362115528881986e+02,2.757174923054075407e+03
5.210370092523130552e+02,2.757180527496536342e+03
5.214378069517379117e+02,2.757186131938997278e+03
5.218386046511627683e+02,2.757191736381458668e+03
5.222394023505876248e+02,2.757197340823919603e+03
5.226402000500124814e+02,2.757202945266380539e+03
5.230409977494373379e+02,2.757208549708841474e+03
5.234417954488621945e+02,2.757214154151302409e+03
5.238425931482870510e+02,2.757219758593763345e+03
5.242433908477119076e+02,2.757225363036224280e+03
5.246441885471367641e+02,2.757227952193750752e+03
5.250449862465616206e+02,2.757216089594122877e+03
5.254457839459864772e+02,2.757204226994495457e+03
5.258465816454113337e+02,2.757192364394867582e+03
5.262473793448361903e+02,2.757180501795239707e+03
5.266481770442610468e+02,2.757168639195611831e+03
5.270489747436859034e+02,2.757156776595983956e+03
5.274497724431107599e+02,2.757144913996356081e+03
5.278505701425356165e+02,2.757133051396728206e+03
5.282513678419604730e+02,2.757121188797100785e+03
5.286521655413853296e+02,2.757109326197472910e+03
5.290529632408101861e+02,2.757097463597845035e+03
5.294537609402350427e+02,2.757085600998217160e+03
5.298545586396598992e+02,2.757077471914284160e+03
5.302553563390847557e+02,2.757072682457609062e+03
5.306561540385096123e+02,2.757067893000933964e+03
5.310569517379344688e+02,2.757063103544258865e+03
5.314577494373593254e+02,2.757058314087583767e+03
5.318585471367841819e+02,2.757053524630908669e+03
5.322593448362090385e+02,2.757048735174233570e+03
5.326601425356338950e+02,2.757043945717558472e+03
5.330609402350587516e+02,2.757039156260883374e+03
5.334617379344836081e+02,2.757034366804208275e+03
5.338625356339084647e+02,2.757029577347533632e+03
5.342633333333333212e+02,2.757024787890858534e+03
5.346641310327581778e+02,2.757019999210170226e+03
5.350649287321830343e+02,2.757017583310836926e+03
5.354657264316078908e+02,2.757015167411503171e+03
5.358665241310327474e+02,2.757012751512169871e+03
5.362673218304576039e+02,2.757010335612836116e+03
5.366681195298824605e+02,2.757007919713502815e+03
5.370689172293073170e+02,2.757005503814169060e+03
5.374697149287321736e+02,2.757003087914835760e+03
5.378705126281570301e+02,2.757000672015502005e+03
5.382713103275818867e+02,2.756998256116168704e+03
5.386721080270067432e+02,2.756995840216835404e+03
5.390729057264315998e+02,2.756993424317501649e+03
5.394737034258564563e+02,2.756991008418168349e+03
5.398745011252813129e+02,2.756992758430304548e+03
5.402752988247061694e+02,2.756997493193439823e+03
5.406760965241310259e+02,2.757002227956575553e+03
5.410768942235558825e+02,2.757006962719711282e+03
5.414776919229807390e+02,2.757011697482846557e+03
5.418784896224055956e+02,2.757016432245982287e+03
5.422792873218304521e+02,2.757021167009118017e+03
5.426800850212553087e+02,2.757025901772253292e+03
5.430808827206801652e+02,2.757030636535389021e+03
5.434816804201050218e+02,2.757035371298524751e+03
5.438824781195298783e+02,2.757040106061660026e+03
5.442832758189547349e+02,2.757044840824795756e+03
5.446840735183795914e+02,2.757049575587931486e+03
5.450848712178044480e+02,2.757054422681428150e+03
5.454856689172293045e+02,2.757059280835360369e+03
5.458864666166541610e+02,2.757064138989293042e+03
5.462872643160790176e+02,2.757068997143225261e+03
5.466880620155038741e+02,2.757073855297157934e+03
5.470888597149287307e+02,2.757078713451090152e+03
5.474896574143535872e+02,2.757083571605022826e+03
5.478904551137784438e+02,2.757088429758955044e+03
5.482912528132033003e+02,2.757093287912887263e+03
5.486920505126281569e+02,2.757098146066819936e+03
5.490928482120530134e+02,2.757103004220752155e+03
5.494936459114778700e+02,2.757107862374684828e+03
5.498944436109027265e+02,2.757119820523945691e+03
5.502952413103275831e+02,2.757137357416124360e+03
5.506960390097524396e+02,2.757154894308302573e+03
5.510968367091772961e+02,2.757172431200481242e+03
5.514976344086021527e+02,2.757189968092659456e+03
5.518984321080270092e+02,2.757207504984838124e+03
5.522992298074518658e+02,2.757225041877016793e+03
5.527000275068767223e+02,2.757242578769195006e+03
5.531008252063015789e+02,2.757260115661373675e+03
5.535016229057264354e+02,2.757277652553551889e+03
5.539024206051512920e+02,2.757295189445730557e+03
5.543032183045761485e+02,2.757312726337909226e+03
5.547040160040010051e+02,2.757330091532963252e+03
5.551048137034258616e+02,2.757336189634133461e+03
5.555056114028507182e+02,2.757342287735303671e+03
5.559064091022755747e+02,2.757348385836474336e+03
5.563072068017004312e+02,2.757354483937644545e+03
5.567080045011252878e+02,2.757360582038815210e+03
5.571088022005501443e+02,2.757366680139985419e+03
5.575095998999750009e+02,2.757372778241155629e+03
5.579103975993998574e+02,2.757378876342326294e+03
5.583111952988247140e+02,2.757384974443496503e+03
5.587119929982495705e+02,2.757391072544667168e+03
5.591127906976744271e+02,2.757397170645837377e+03
5.595135883970992836e+02,2.757403268747008042e+03
5.599143860965241402e+02,2.757409366848178252e+03
5.603151837959489967e+02,2.757404263385171362e+03
5.607159814953738532e+02,2.757397862144214287e+03
5.611167791947987098e+02,2.757391460903257212e+03
5.615175768942235663e+02,2.757385059662300137e+03
5.619183745936484229e+02,2.757378658421343061e+03
5.623191722930732794e+02,2.757372257180385986e+03
5.627199699924981360e+02,2.757365855939428911e+03
5.631207676919229925e+02,2.757359454698471836e+03
5.635215653913478491e+02,2.757353053457514761e+03
5.639223630907727056e+02,2.757346652216557686e+03
5.643231607901975622e+02,2.757340250975600611e+03
5.647239584896224187e+02,2.757333849734643536e+03
5.651247561890472753e+02,2.757328389879166934e+03
5.655255538884721318e+02,2.757324350394189878e+03
5.659263515878969883e+02,2.757320310909212822e+03
5.663271492873218449e+02,2.757316271424235765e+03
5.667279469867467014e+02,2.757312231939258709e+03
5.671287446861715580e+02,2.757308192454281652e+03
5.675295423855964145e+02,2.757304152969304596e+03
5.679303400850212711e+02,2.757300113484327539e+03
5.683311377844461276e+02,2.757296073999350483e+03
5.687319354838709842e+02,2.757292034514373427e+03
5.691327331832958407e+02,2.757287995029396370e+03
5.695335308827206973e+02,2.757283955544419314e+03
5.699343285821455538e+02,2.757280049001267798e+03
5.703351262815704104e+02,2.757282407097165560e+03
5.707359239809952669e+02,2.757284765193063322e+03
5.711367216804201234e+02,2.757287123288961084e+03
5.715375193798449800e+02,2.757289481384858846e+03
5.719383170792698365e+02,2.757291839480756607e+03
5.723391147786946931e+02,2.757294197576654369e+03
5.727399124781195496e+02,2.757296555672552131e+03
5.731407101775444062e+02,2.757298913768449893e+03
5.735415078769692627e+02,2.757301271864347655e+03
5.739423055763941193e+02,2.757303629960245416e+03
5.743431032758189758e+02,2.757305988056143178e+03
5.747439009752438324e+02,2.757308346152040940e+03
5.751446986746686889e+02,2.757307020568147436e+03
5.755454963740935455e+02,2.757297044271957930e+03
5.759462940735184020e+02,2.757287067975767968e+03
5.763470917729432585e+02,2.757277091679578461e+03
5.767478894723681151e+02,2.757267115383388500e+03
5.771486871717929716e+02,2.757257139087198539e+03
5.775494848712178282e+02,2.757247162791009032e+03
5.779502825706426847e+02,2.757237186494819071e+03
5.783510802700675413e+02,2.757227210198629109e+03
5.787518779694923978e+02,2.757217233902439602e+03
5.791526756689172544e+02,2.757207257606249641e+03
5.795534733683421109e+02,2.757197281310060134e+03
5.799542710677669675e+02,2.757182903783046186e+03
5.803550687671918240e+02,2.757156635016251585e+03
5.807558664666166806e+02,2.757130366249456983e+03
5.811566641660415371e+02,2.757104097482662837e+03
5.815574618654663936e+02,2.757077828715868236e+03
5.819582595648912502e+02,2.757051559949073635e+03
5.823590572643161067e+02,2.757025291182279489e+03
5.827598549637409633e+02,2.756999022415484887e+03
5.831606526631658198e+02,2.756972753648690286e+03
5.835614503625906764e+02,2.756946484881895685e+03
5.839622480620155329e+02,2.756920216115101539e+03
5.843630457614403895e+02,2.756893947348306938e+03
5.847638434608652460e+02,2.756867678581512337e+03
5.851646411602901026e+02,2.756818031573131520e+03
5.855654388597149591e+02,2.756758728300926123e+03
5.859662365591398157e+02,2.756699425028720725e+03
5.863670342585646722e+02,2.756640121756515327e+03
5.867678319579895287e+02,2.756580818484309930e+03
5.871686296574143853e+02,2.756521515212104532e+03
5.875694273568392418e+02,2.756462211939899134e+03
5.879702250562640984e+02,2.756402908667693737e+03
5.883710227556889549e+02,2.756343605395488339e+03
5.887718204551138115e+02,2.756284302123282487e+03
5.891726181545386680e+02,2.756224998851077089e+03
5.895734158539635246e+02,2.756165695578871691e+03
5.899742135533883811e+02,2.756106392306666294e+03
5.903750112528132377e+02,2.756075458721780251e+03
5.907758089522380942e+02,2.756055362567577504e+03
5.911766066516629508e+02,2.756035266413374302e+03
5.915774043510878073e+02,2.756015170259171555e+03
5.919782020505126638e+02,2.755995074104968353e+03
5.923789997499375204e+02,2.755974977950765606e+03
5.927797974493623769e+02,2.755954881796562404e+03
5.931805951487872335e+02,2.755934785642359202e+03
5.935813928482120900e+02,2.755914689488156455e+03
5.939821905476369466e+02,2.755894593333953253e+03
5.943829882470618031e+02,2.755874497179750506e+03
5.947837859464866597e+02,2.755854401025547304e+03
5.951845836459115162e+02,2.755836076159357162e+03
5.955853813453363728e+02,2.755822230272565321e+03
5.959861790447612293e+02,2.755808384385773479e+03
5.963869767441860859e+02,2.755794538498981638e+03
5.967877744436109424e+02,2.755780692612189796e+03
5.971885721430357989e+02,2.755766846725398409e+03
5.975893698424606555e+02,2.755753000838606567e+03
5.979901675418855120e+02,2.755739154951814726e+03
5.983909652413103686e+02,2.755725309065022884e+03
5.987917629407352251e+02,2.755711463178231043e+03
5.991925606401600817e+02,2.755697617291439201e+03
5.995933583395849382e+02,2.755683771404647814e+03
5.999941560390097948e+02,2.755670617561009294e+03
6.003949537384346513e+02,2.755785419301893398e+03
6.007957514378595079e+02,2.755900221042777503e+03
6.011965491372843644e+02,2.756015022783662062e+03
6.015973468367092210e+02,2.756129824524546166e+03
6.019981445361340775e+02,2.756244626265430270e+03
6.023989422355589340e+02,2.756359428006314829e+03
6.027997399349837906e+02,2.756474229747198933e+03
6.032005376344086471e+02,2.756589031488083037e+03
6.036013353338335037e+02,2.756703833228967142e+03
6.040021330332583602e+02,2.756818634969851701e+03
6.044029307326832168e+02,2.756933436710735805e+03
6.048037284321080733e+02,2.757048238451619909e+03
6.052045261315329299e+02,2.757150000000000091e+03
6.056053238309577864e+02,2.757150000000000091e+03
6.060061215303826430e+02,2.757150000000000091e+03
6.064069192298074995e+02,2.757150000000000091e+03
6.068077169292323561e+02,2.757150000000000091e+03
6.072085146286572126e+02,2.757150000000000091e+03
6.076093123280820691e+02,2.757150000000000091e+03
6.080101100275069257e+02,2.757150000000000091e+03
6.084109077269317822e+02,2.757150000000000091e+03
6.088117054263566388e+02,2.757150000000000091e+03
6.092125031257814953e+02,2.757150000000000091e+03
6.096133008252063519e+02,2.757150000000000091e+03
6.100140985246312084e+02,2.757150000000000091e+03
6.104148962240560650e+02,2.757110242427408139e+03
6.108156939234809215e+02,2.757062518786104192e+03
6.112164916229057781e+02,2.757014795144800246e+03
6.116172893223306346e+02,2.756967071503496300e+03
6.120180870217554912e+02,2.756919347862192808e+03
6.124188847211803477e+02,2.756871624220888862e+03
6.128196824206052042e+02,2.756823900579584915e+03
6.132204801200300608e+02,2.756776176938280969e+03
6.136212778194549173e+02,2.756728453296977023e+03
6.140220755188797739e+02,2.756680729655673076e+03
6.144228732183046304e+02,2.756633006014369130e+03
6.148236709177294870e+02,2.756585282373065638e+03
6.152244686171543435e+02,2.756551375292091961e+03
6.156252663165792001e+02,2.756533033972778867e+03
6.160260640160039429e+02,2.756514692653465772e+03
6.164268617154287995e+02,2.756496351334152678e+03
6.168276594148536560e+02,2.756478010014839583e+03
6.172284571142785126e+02,2.756459668695526489e+03
6.176292548137033691e+02,2.756441327376213394e+03
6.180300525131282257e+02,2.756422986056900299e+03
6.184308502125530822e+02,2.756404644737587205e+03
6.188316479119779387e+02,2.756386303418274110e+03
6.192324456114027953e+02,2.756367962098961016e+03
6.196332433108276518e+02,2.756349620779647466e+03
6.200340410102525084e+02,2.756331279460334372e+03
6.204348387096773649e+02,2.756308488597010182e+03
6.208356364091022215e+02,2.756285364064588975e+03
6.212364341085270780e+02,2.756262239532168223e+03
6.216372318079519346e+02,2.756239114999747471e+03
6.220380295073767911e+02,2.756215990467326264e+03
6.224388272068016477e+02,2.756192865934905512e+03
6.228396249062265042e+02,2.756169741402484306e+03
6.232404226056513608e+02,2.756146616870063554e+03
6.236412203050762173e+02,2.756123492337642347e+03
6.240420180045010738e+02,2.756100367805221595e+03
6.244428157039259304e+02,2.756077243272800843e+03
6.248436134033507869e+02,2.756054118740379636e+03
6.252444111027756435e+02,2.756107097059374155e+03
6.256452088022005000e+02,2.756176567608024015e+03
6.260460065016253566e+02,2.756246038156673421e+03
6.264468042010502131e+02,2.756315508705322827e+03
6.268476019004750697e+02,2.756384979253972688e+03
6.272483995998999262e+02,2.756454449802622094e+03
6.276491972993247828e+02,2.756523920351271499e+03
6.280499949987496393e+02,2.756593390899920905e+03
6.284507926981744959e+02,2.756662861448570766e+03
6.288515903975993524e+02,2.756732331997220172e+03
6.292523880970242089e+02,2.756801802545869577e+03
6.296531857964490655e+02,2.756871273094519438e+03
6.300539834958739220e+02,2.756931526373795350e+03
6.304547811952987786e+02,2.756941396212484051e+03
6.308555788947236351e+02,2.756951266051173207e+03
6.312563765941484917e+02,2.756961135889861907e+03
6.316571742935733482e+02,2.756971005728551063e+03
6.320579719929982048e+02,2.756980875567239764e+03
6.324587696924230613e+02,2.756990745405928919e+03
6.328595673918479179e+02,2.757000615244617620e+03
6.332603650912727744e+02,2.757010485083306776e+03
6.336611627906976310e+02,2.757020354921995477e+03
6.340619604901224875e+02,2.757030224760684632e+03
6.344627581895473440e+02,2.757040094599373333e+03
